,original,expandida,ground_truth
182,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato de un trabajo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
183,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato de un empleo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
184,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato laboral de un trabajador ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
185,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato laboral de un empleado ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
186,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato laboral de un miembro del personal ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
187,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato laboral de un trabajo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
188,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato laboral de un empleo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
189,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato por internet de un trabajador ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
190,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato por internet de un empleado ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
191,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato por internet de un miembro del personal ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
192,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato por internet de un trabajo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
193,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la contrato por internet de un empleo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
194,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la acuerdo de un trabajador ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
195,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la acuerdo de un empleado ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
196,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la acuerdo de un miembro del personal ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
197,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la acuerdo de un trabajo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
198,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la acuerdo de un empleo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
199,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la convenio de un trabajador ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
200,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la convenio de un empleado ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
201,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la convenio de un miembro del personal ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
202,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la convenio de un trabajo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
203,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el empresario la convenio de un empleo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
204,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contratación de un trabajador ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
205,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contratación de un empleado ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
206,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contratación de un miembro del personal ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
207,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contratación de un trabajo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
208,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contratación de un empleo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
209,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato de un trabajador ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
210,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato de un empleado ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
211,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato de un miembro del personal ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
212,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato de un trabajo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
213,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato de un empleo ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
214,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato laboral de un trabajador ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
215,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato laboral de un empleado ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
216,¿Debe comunicar el empresario la contratación de un trabajador?,¿ debe comunicar el contratista la contrato laboral de un miembro del personal ?,"El empresario está obligado a comunicar a la oficina pública de empleo, en el plazo de los diez días siguientes a su concertación "
